tabla_origen,datos_raw,motivo_rechazo,fecha_deteccion
Ventas,VentaID=3579 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3583 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3587 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3591 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3595 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3599 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3603 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3607 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3611 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3615 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3619 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3623 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3627 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3631 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3635 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3639 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3643 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3647 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3651 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3655 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3659 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3663 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3667 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3671 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3675 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3679 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3683 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3687 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3691 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3695 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3699 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3703 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3707 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3711 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3715 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3719 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3723 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3727 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3731 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3735 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3739 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3743 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3747 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3751 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3755 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3759 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3763 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3767 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3771 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3775 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3779 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3783 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3787 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3791 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3795 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3799 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3803 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3807 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3811 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3815 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3819 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3823 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3827 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3831 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3835 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3839 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3843 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3847 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3851 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3855 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3859 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3863 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3867 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3871 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3875 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3879 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3883 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3887 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3891 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3895 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3899 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3903 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3907 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3911 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3915 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3919 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3923 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3927 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3931 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3935 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3939 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3943 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3947 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3951 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3955 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3959 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3963 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3967 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3971 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3975 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3979 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3983 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3987 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3991 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3995 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=3999 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4003 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4007 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4011 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4015 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4019 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4023 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4027 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4031 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4035 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4039 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4043 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4047 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4051 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4055 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4059 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4063 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4067 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4071 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4075 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4079 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4083 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4087 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4091 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4095 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4099 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4103 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4107 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4111 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4115 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4119 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4123 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4127 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4131 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4135 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4139 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4143 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4147 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4151 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4155 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4159 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4163 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4167 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4171 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4175 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4179 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4183 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4187 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4191 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4195 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4199 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4203 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4207 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4211 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4215 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4219 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4223 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4227 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4231 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4235 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4239 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4243 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4247 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4251 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4255 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4259 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4263 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4267 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4271 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4275 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4279 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4283 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4287 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4291 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4295 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4299 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4303 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4307 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4311 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4315 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4319 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4323 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4327 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4331 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4335 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4339 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4343 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4347 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4351 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4355 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4359 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4363 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4367 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4371 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4375 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4379 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4383 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4387 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4391 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4395 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4399 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4403 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4407 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4411 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4415 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4419 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4423 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4427 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4431 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4435 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4439 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4443 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4447 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4451 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4455 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4459 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4463 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4467 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4471 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4475 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4479 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4483 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4487 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4491 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4495 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4499 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4503 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4507 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4511 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4515 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4519 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4523 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4527 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4531 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4535 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4539 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4543 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4547 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4551 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4555 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4559 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4563 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4567 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4571 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4575 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4579 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4583 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4587 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4591 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4595 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4599 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4603 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4607 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4611 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4615 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4619 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4623 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4627 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4631 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4635 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4639 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4643 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4647 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4651 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
Ventas,VentaID=4655 Fecha='INVALID_DATE',Fecha inválida: INVALID_DATE,2026-08-11
